Generation	Max Fitness	Min Fitness	Avg Fitness	maxHp	hpRegen	baseDmg	critRate	critDmg	hitRate	dodgeRate	blockRate	blockPower
0	1445	181	903	37	36	174	49	32	184	170	84	30	
1	1434	261	964	37	36	174	49	75	184	170	84	30	
2	1385	625	1027	37	36	174	49	75	184	170	84	30	
3	1435	632	1052	37	36	174	49	75	184	170	84	30	
4	1368	633	1075	238	109	105	98	68	126	224	18	76	
5	1394	623	1097	155	18	84	219	18	224	192	12	49	
6	1413	815	1111	252	95	216	21	33	107	12	6	4	
7	1405	815	1131	155	18	84	219	18	224	192	12	49	
8	1435	685	1150	252	95	216	21	33	107	12	6	4	
9	1495	765	1190	155	18	84	57	47	224	192	12	49	
10	1526	814	1213	80	102	89	57	47	126	224	18	76	
11	1534	855	1218	149	18	84	57	47	224	192	12	49	
12	1535	835	1241	176	67	146	5	68	126	224	18	26	
13	1552	965	1255	80	102	89	57	47	126	224	18	76	
14	1575	945	1266	248	95	216	21	18	224	192	6	4	
15	1525	985	1264	155	18	84	57	47	224	192	12	49	
16	1554	985	1263	155	18	84	57	47	224	192	12	49	
17	1535	984	1258	252	95	216	53	18	221	55	6	4	
18	1525	835	1272	201	102	133	22	47	126	224	6	33	
19	1534	905	1311	248	95	216	57	18	221	88	6	4	
20	1622	904	1328	172	72	146	57	18	221	224	18	76	
21	1575	895	1326	172	72	146	63	18	221	224	18	76	
22	1625	885	1329	252	95	216	53	18	221	224	18	4	
23	1585	965	1364	252	95	216	53	18	221	55	6	4	
24	1575	1025	1388	172	72	146	57	18	221	224	18	76	
25	1615	1104	1407	252	95	216	53	18	221	55	6	4	
26	1584	1125	1418	252	95	216	53	18	221	224	18	4	
27	1655	1145	1414	252	95	216	21	68	221	55	6	4	
28	1585	1115	1417	172	102	133	5	47	221	224	18	4	
29	1664	743	1397	172	102	133	5	47	221	224	18	4	
30	1645	875	1429	172	102	133	5	47	221	224	18	4	
31	1683	985	1432	172	102	133	5	47	221	224	18	4	
32	1655	1075	1419	172	72	146	5	47	221	224	18	4	
33	1664	1195	1445	172	72	146	21	47	221	224	18	4	
34	1625	1175	1440	172	102	133	7	47	221	224	18	4	
35	1644	1135	1448	172	102	133	7	47	221	224	18	4	
36	1713	1215	1459	172	102	133	7	47	221	224	18	4	
37	1665	1165	1451	172	72	198	57	18	221	224	18	4	
38	1665	1174	1468	172	102	133	5	47	213	224	18	4	
39	1675	1155	1478	172	102	216	53	18	126	224	18	4	
40	1663	1165	1502	172	73	146	57	18	126	224	18	4	
41	1683	1235	1522	172	73	146	57	18	126	224	18	4	
42	1685	1175	1532	172	102	133	5	18	221	224	8	4	
43	1685	1235	1540	172	73	146	57	18	221	224	18	4	
44	1685	1355	1537	172	95	216	57	18	221	224	18	4	
45	1715	1305	1535	163	102	133	57	18	126	224	8	4	
46	1735	1325	1549	172	73	146	57	18	213	224	18	4	
47	1684	1354	1551	172	63	146	57	18	126	224	18	4	
48	1685	1375	1555	172	73	146	57	18	213	224	18	4	
49	1675	1345	1550	172	73	146	57	18	213	224	18	4	
50	1715	1345	1568	172	95	133	57	18	134	224	18	4	
51	1683	1305	1567	172	102	133	7	18	221	224	28	4	
52	1685	1434	1571	174	72	133	7	47	126	224	18	4	
53	1665	1415	1570	164	73	146	57	18	213	224	18	2	
54	1676	1395	1559	172	72	133	7	47	126	224	18	4	
55	1682	1385	1557	172	72	133	7	47	126	224	18	4	
56	1695	1175	1553	172	72	133	7	47	126	224	18	4	
57	1704	1355	1555	172	72	133	7	47	126	224	18	4	
58	1684	1415	1565	172	72	133	7	47	126	224	18	4	
59	1685	1375	1567	172	72	133	7	47	126	224	18	4	
60	1705	1304	1567	172	72	133	57	47	221	224	18	4	
61	1735	1325	1585	172	72	133	4	18	212	224	18	4	
62	1705	1415	1585	172	72	133	4	18	221	224	18	4	
63	1725	1353	1584	172	72	146	5	18	126	224	18	13	
64	1734	1365	1579	172	72	133	4	18	221	224	18	4	
65	1734	1375	1598	172	72	133	4	18	212	224	18	4	
66	1733	1354	1589	172	72	133	7	18	221	224	18	4	
67	1715	1305	1581	172	72	133	4	18	212	216	18	4	
68	1735	1304	1589	172	72	133	4	18	212	224	18	4	
69	1755	1355	1581	172	72	133	4	18	221	224	18	4	
70	1735	1415	1601	172	72	133	4	12	212	224	18	4	
71	1734	1395	1599	172	72	133	4	18	221	224	18	4	
72	1735	1395	1596	172	72	133	4	18	221	224	18	4	
73	1745	1395	1590	172	102	146	5	18	221	224	18	13	
74	1745	1385	1589	172	72	133	4	18	212	224	18	4	
75	1735	1395	1588	172	72	133	4	18	213	224	18	4	
76	1715	1444	1591	172	72	146	5	18	219	224	18	4	
77	1735	1355	1574	172	72	153	59	47	221	224	18	4	
78	1765	1415	1580	172	72	146	5	18	221	224	18	4	
79	1715	1404	1582	172	72	146	5	18	219	224	18	4	
80	1795	1385	1593	172	72	146	5	18	219	224	18	4	
81	1735	1395	1588	172	72	133	5	11	213	224	18	4	
82	1765	1415	1592	172	72	146	5	18	221	224	18	4	
