Generation	Max Fitness	Min Fitness	Avg Fitness	maxHp	hpRegen	baseDmg	critRate	critDmg	hitRate	dodgeRate	blockRate	blockPower
0	1375	180	901	37	36	174	49	32	184	170	84	30	
1	1375	265	975	155	18	84	219	18	224	192	12	49	
2	1374	534	1021	167	148	229	91	120	198	219	29	86	
3	1435	525	1087	103	72	165	5	18	221	209	111	136	
4	1415	562	1138	77	32	137	20	92	227	212	81	73	
5	1464	583	1157	77	32	137	20	92	227	212	81	73	
6	1465	583	1143	77	32	137	20	92	227	212	81	73	
7	1485	865	1202	225	71	137	60	92	218	212	81	73	
8	1645	855	1235	77	32	137	20	18	134	217	81	73	
9	1533	885	1241	103	72	86	5	31	157	234	25	140	
10	1575	885	1235	201	6	137	8	130	140	213	25	33	
11	1534	785	1231	103	102	86	81	31	157	234	25	140	
12	1575	785	1246	201	6	137	170	92	227	154	25	33	
13	1575	835	1242	103	32	86	5	31	157	234	25	140	
14	1595	923	1273	77	32	206	20	92	229	234	29	73	
15	1612	864	1256	103	32	86	5	31	157	234	25	140	
16	1585	905	1265	77	32	206	20	98	229	234	29	73	
17	1596	894	1280	103	32	86	5	31	157	234	25	140	
18	1594	955	1295	103	32	86	5	31	157	234	25	140	
19	1585	945	1317	103	32	86	5	31	157	234	25	140	
20	1645	965	1322	201	6	134	60	31	157	234	25	33	
21	1625	925	1340	201	36	206	5	65	229	234	29	33	
22	1635	995	1354	201	6	134	60	31	218	116	25	33	
23	1625	944	1331	201	36	206	5	65	218	28	25	33	
24	1614	935	1353	103	32	229	60	98	162	234	25	33	
25	1625	934	1367	103	32	229	91	56	134	234	25	33	
26	1675	1035	1386	103	32	229	91	56	162	234	81	33	
27	1615	1015	1387	103	32	134	60	105	134	234	25	33	
28	1644	1055	1386	103	32	134	60	105	134	234	25	33	
29	1625	1015	1389	103	32	134	60	105	134	234	25	33	
30	1644	1135	1440	103	32	134	60	105	134	234	25	33	
31	1675	1165	1460	103	32	137	91	56	134	234	25	33	
32	1643	1075	1445	103	32	206	60	105	134	234	25	33	
33	1655	1165	1443	103	6	229	91	60	162	234	25	33	
34	1734	1194	1449	103	32	134	60	65	162	234	25	33	
35	1695	1174	1455	103	32	134	81	56	218	28	106	33	
36	1665	1135	1458	103	32	217	81	60	162	234	25	33	
37	1704	1175	1446	103	32	206	91	61	162	234	25	33	
38	1645	1085	1452	103	32	206	60	65	162	234	25	33	
39	1685	1124	1453	103	32	229	60	56	162	234	25	33	
40	1664	1125	1456	103	32	206	60	65	162	234	25	33	
41	1644	1095	1449	103	32	206	60	65	162	234	25	33	
42	1625	1145	1456	103	32	86	60	56	162	234	25	33	
43	1625	1133	1442	103	32	206	60	96	162	234	25	33	
44	1665	1123	1451	103	32	206	81	61	162	234	25	33	
45	1684	1125	1472	103	32	134	60	93	134	234	25	33	
46	1685	1075	1479	103	32	137	91	60	162	234	25	33	
47	1714	1135	1489	103	6	137	91	93	162	234	25	33	
48	1665	1145	1485	103	32	134	60	96	134	234	25	33	
49	1665	1135	1484	103	32	206	81	93	162	234	25	33	
50	1645	1144	1494	103	32	206	81	93	162	234	25	33	
51	1645	1155	1482	103	91	134	81	56	162	234	25	33	
52	1683	1335	1478	101	32	86	81	56	134	234	25	33	
53	1675	1365	1485	101	32	86	81	56	134	234	25	33	
54	1753	1365	1499	103	6	229	60	95	162	234	23	33	
55	1715	1345	1495	103	32	137	81	61	218	234	25	33	
56	1704	1325	1495	103	32	137	81	56	124	234	25	33	
57	1702	1355	1500	103	32	137	81	61	124	234	25	33	
58	1705	1355	1510	103	32	137	58	61	124	234	25	33	
59	1625	1375	1499	103	6	229	60	60	134	234	33	33	
60	1712	1345	1501	103	6	229	60	56	134	234	25	33	
61	1805	1355	1514	103	6	137	81	51	124	234	25	33	
62	1774	1375	1509	103	6	134	81	51	124	234	25	33	
63	1794	1395	1517	103	6	128	81	51	124	234	25	33	
64	1804	1405	1527	103	6	128	81	51	124	234	25	33	
65	1804	1355	1512	103	6	128	81	51	124	234	25	33	
66	1703	1395	1504	103	32	86	60	96	134	234	25	33	
67	1685	1395	1509	103	32	86	81	69	162	234	25	33	
68	1705	1355	1514	103	32	144	81	61	134	234	25	33	
69	1794	1344	1518	102	6	137	58	61	162	234	25	33	
70	1715	1395	1525	103	32	144	60	61	162	234	25	33	
71	1732	1385	1535	103	32	86	81	61	218	234	25	33	
72	1735	1375	1540	103	32	144	75	61	162	234	25	33	
73	1755	1395	1539	103	32	134	60	69	124	241	25	33	
74	1755	1415	1557	103	32	134	81	61	129	234	25	33	
75	1765	1414	1566	103	32	137	60	69	124	241	25	33	
76	1734	1414	1549	103	91	206	60	69	134	234	25	33	
77	1763	1385	1549	102	6	137	89	61	218	234	25	33	
78	1785	1395	1564	102	6	134	81	56	129	234	25	33	
79	1795	1434	1572	102	32	134	81	56	129	234	25	33	
80	1755	1415	1572	103	6	134	81	61	162	234	25	33	
81	1775	1415	1572	98	6	137	58	56	162	234	25	33	
82	1793	1415	1571	98	6	131	60	56	162	234	25	33	
83	1805	1435	1581	98	6	137	58	56	166	234	25	33	
84	1775	1435	1589	98	6	137	58	56	166	234	25	33	
85	1802	1435	1606	103	6	137	60	61	129	234	23	33	
86	1795	1435	1612	103	6	137	60	61	129	234	23	33	
87	1754	1435	1611	103	6	137	60	93	129	234	23	33	
88	1775	1445	1614	103	6	137	60	67	129	234	25	33	
89	1775	1465	1613	103	6	137	60	93	134	234	25	33	
90	1733	1444	1620	103	6	137	81	61	129	234	23	33	
91	1773	1484	1629	102	6	134	81	61	166	234	23	33	
92	1795	1465	1632	103	32	134	89	61	129	234	25	33	
93	1765	1435	1628	103	6	134	60	61	166	234	25	33	
94	1755	1469	1645	102	32	137	60	61	134	234	25	33	
95	1841	1445	1652	98	6	137	60	61	129	234	13	33	
96	1843	1495	1671	98	6	137	60	61	129	234	13	33	
97	1851	1435	1664	103	6	134	89	61	218	234	13	33	
98	1805	1485	1654	98	6	137	60	61	166	234	13	33	
99	1805	1504	1666	98	6	134	60	61	134	234	25	33	
100	1805	1485	1670	98	6	134	60	61	134	234	25	33	
