Generation	Max Fitness	Min Fitness	Avg Fitness	maxHp	hpRegen	baseDmg	critRate	critDmg	hitRate	dodgeRate	blockRate	blockPower
59	2067	1235	1740	33	49	121	29	49	174	254	22	0	
60	2065	1345	1718	37	49	197	245	49	174	254	22	0	
61	2075	1254	1688	37	32	197	245	49	174	254	22	0	
62	2145	1084	1712	37	32	121	29	49	174	254	22	0	
63	2125	1005	1738	37	32	121	29	49	174	254	22	0	
64	2143	945	1772	182	32	197	132	49	174	254	49	0	
65	2134	1161	1806	37	160	121	29	49	174	254	22	0	
66	2153	1375	1871	37	32	121	29	49	174	254	22	0	
67	2145	1445	1889	37	32	121	29	49	174	254	22	0	
68	2134	1464	1903	37	160	121	29	49	174	254	22	0	
69	2153	1524	1904	37	49	121	29	49	177	254	22	0	
70	2113	1435	1929	37	49	121	29	49	224	254	22	0	
71	2115	1555	1927	37	32	121	36	49	174	254	22	8	
72	2143	1525	1927	37	32	121	29	49	174	254	22	4	
73	2113	1465	1933	37	160	121	29	49	174	254	49	4	
74	2134	1704	1948	37	49	121	29	49	174	254	22	0	
75	2095	1682	1946	37	40	121	29	49	177	254	22	0	
76	2107	1625	1948	37	32	121	29	49	174	254	22	0	
77	2094	1684	1965	37	32	121	36	49	174	254	22	3	
78	2113	1712	1989	37	32	121	29	74	166	254	22	0	
79	2132	1774	1995	37	49	121	29	49	177	245	22	0	
80	2142	1794	1998	37	32	121	39	49	174	254	49	0	
81	2114	1795	2003	30	32	121	29	49	174	254	22	0	
82	2152	1775	2010	37	32	121	36	49	177	245	49	8	
83	2166	1195	2005	37	49	121	29	68	174	245	22	0	
84	2162	1795	2024	37	32	121	29	49	177	254	22	0	
85	2136	1134	1995	37	32	121	29	49	177	254	22	0	
86	2123	1172	1991	37	32	121	29	44	174	254	22	0	
87	2153	1084	2025	37	42	121	29	49	180	254	22	0	
88	2144	1132	2004	37	49	121	36	60	174	254	22	0	
89	2155	1124	2006	37	49	121	36	49	174	245	22	0	
90	2127	1163	1984	37	32	121	29	49	174	254	22	0	
91	2152	1075	2006	37	49	121	36	49	174	254	22	0	
92	2173	1103	2009	37	32	121	36	49	177	245	22	0	
93	2145	1055	2001	47	32	121	29	49	177	245	20	0	
94	2143	1135	2019	37	49	121	29	49	174	254	22	0	
95	2163	1805	2024	37	32	121	36	49	177	245	22	0	
96	2165	1804	2026	37	49	121	36	49	177	245	22	0	
97	2165	1865	2019	37	32	121	36	49	177	254	47	0	
98	2163	1914	2018	37	32	121	29	49	177	254	51	0	
99	2153	1444	2011	37	32	121	29	49	177	254	22	0	
100	2162	1125	1995	37	32	121	29	49	166	254	22	0	
