Generation	Max Fitness	Min Fitness	Avg Fitness	maxHp	hpRegen	baseDmg	critRate	critDmg	hitRate	dodgeRate	blockRate	blockPower
65	1714	1285	1522	110	162	217	53	5	221	240	43	1	
66	1685	1285	1511	112	86	150	72	5	221	219	25	22	
67	1675	1305	1519	110	86	207	53	5	221	219	23	22	
68	1715	1235	1521	124	86	150	58	5	221	240	43	1	
69	1714	1305	1531	124	86	150	80	5	243	198	43	1	
70	1713	1315	1543	112	162	150	53	5	221	219	25	22	
71	1685	1305	1529	110	95	150	58	5	221	219	25	22	
72	1705	1325	1525	110	136	150	80	5	221	219	43	22	
73	1685	1334	1542	112	95	150	53	5	221	240	25	22	
74	1675	1395	1535	112	136	179	53	5	243	240	23	22	
75	1665	1355	1532	110	86	150	58	5	221	240	43	22	
76	1695	1374	1520	110	162	150	80	5	221	240	43	22	
77	1685	1345	1530	112	136	207	58	5	221	240	43	22	
78	1675	1365	1538	99	86	150	80	5	243	240	23	22	
79	1684	1374	1521	99	86	150	53	5	221	240	43	22	
80	1704	1374	1534	110	136	150	80	5	243	240	23	22	
81	1755	1375	1524	110	95	187	80	5	221	240	23	22	
82	1715	1404	1531	110	86	150	58	5	221	240	25	22	
83	1705	1355	1510	110	162	198	88	5	221	219	43	22	
84	1685	1385	1517	110	86	150	80	5	221	240	23	22	
85	1705	1395	1527	110	146	207	80	5	221	219	23	22	
86	1705	1345	1510	112	86	207	58	5	243	240	43	22	
87	1685	1305	1525	110	136	150	80	5	243	240	23	22	
88	1735	1355	1525	110	86	150	72	5	199	198	23	22	
89	1705	1295	1524	110	95	150	53	5	221	240	47	22	
90	1704	1354	1537	110	86	150	80	5	221	240	43	22	
91	1735	1404	1546	123	162	150	58	5	221	240	23	22	
92	1705	1434	1554	242	86	150	58	5	199	219	23	22	
93	1685	964	1544	110	94	150	88	5	243	240	23	22	
94	1684	982	1551	110	95	150	58	5	243	240	23	22	
95	1704	1415	1561	110	95	179	80	5	243	240	47	22	
96	1715	1395	1554	101	95	150	58	5	221	240	23	20	
97	1734	1345	1561	112	95	150	58	5	221	240	23	20	
98	1685	1355	1541	110	95	150	58	5	221	240	47	22	
99	1685	1395	1564	110	95	150	80	5	243	240	23	22	
100	1735	1405	1565	110	95	150	58	5	243	240	39	22	
