Generation	Max Fitness	Min Fitness	Avg Fitness	maxHp	hpRegen	baseDmg	critRate	critDmg	hitRate	dodgeRate	blockRate	blockPower
43	1604	1235	1395	178	59	89	91	63	152	231	29	18	
44	1615	1225	1397	79	32	229	122	63	152	231	29	18	
45	1595	1235	1398	79	59	229	122	63	152	231	29	18	
46	1595	1105	1403	79	59	229	122	63	198	255	29	18	
47	1615	1105	1420	79	32	229	90	89	198	255	77	11	
48	1635	1165	1426	204	27	149	78	63	198	255	29	18	
49	1735	1195	1444	73	32	172	110	63	198	255	29	18	
50	1644	1105	1444	168	27	231	110	63	152	255	54	41	
51	1704	1325	1469	168	27	229	91	63	198	255	15	18	
52	1685	1265	1451	73	32	142	112	63	198	255	29	18	
53	1715	1284	1478	73	32	157	112	63	198	255	29	18	
54	1685	763	1457	73	32	229	112	63	198	255	29	18	
55	1665	783	1457	79	32	229	78	89	198	205	29	18	
56	1625	782	1437	79	27	231	78	89	162	255	29	18	
57	1645	765	1433	107	32	231	112	63	198	255	29	18	
58	1664	1264	1446	79	27	231	78	89	162	255	29	18	
59	1615	1175	1433	73	27	229	122	53	124	255	60	23	
60	1645	1125	1436	107	32	231	122	63	198	255	76	3	
61	1645	1105	1429	107	32	229	130	63	198	255	29	18	
62	1642	1174	1457	73	32	149	112	63	152	255	60	18	
63	1625	1165	1435	107	32	142	122	135	207	231	60	3	
64	1645	1105	1458	107	32	142	112	63	162	255	66	18	
65	1645	1255	1455	107	27	149	122	63	184	255	76	3	
66	1665	1174	1477	107	50	94	112	97	184	255	66	18	
67	1681	1265	1480	107	32	229	112	97	198	255	29	3	
68	1662	1245	1469	107	32	229	112	56	184	255	60	18	
69	1675	1225	1478	107	32	149	112	56	198	1	62	8	
70	1685	1225	1479	107	32	123	112	63	152	231	29	3	
71	1665	1304	1498	73	27	123	112	63	152	231	29	3	
72	1765	1264	1466	73	27	149	112	63	152	231	29	3	
73	1645	1195	1446	107	27	149	112	63	197	255	60	20	
74	1685	1165	1461	80	43	149	112	56	224	255	45	18	
75	1625	1205	1474	168	32	231	112	117	162	205	60	18	
76	1704	304	1433	107	27	149	112	63	189	255	67	3	
77	1703	270	1437	168	27	229	122	70	198	231	76	18	
78	1705	275	1460	107	27	149	112	63	189	255	58	3	
79	1665	275	1454	107	27	123	112	63	207	255	58	3	
80	1685	1074	1483	107	27	123	112	63	201	255	58	3	
81	1685	1085	1489	107	27	149	112	63	201	255	58	3	
82	1704	1125	1485	107	32	149	112	63	189	255	67	18	
83	1685	1245	1471	73	59	149	112	56	189	255	58	18	
84	1664	1285	1477	107	32	142	112	117	189	255	67	18	
85	1674	1285	1469	73	32	149	112	63	189	255	67	18	
86	1675	1195	1457	73	32	149	112	63	189	255	67	18	
87	1665	1265	1452	73	59	142	112	117	189	255	67	3	
88	1645	1255	1452	107	0	149	112	63	201	255	60	18	
89	1675	1285	1449	107	235	149	112	63	191	255	60	18	
90	1664	1265	1443	107	32	149	122	63	189	255	77	18	
91	1595	1255	1441	107	56	149	122	63	162	255	77	18	
92	1643	1304	1454	107	27	149	112	63	191	219	76	29	
93	1624	1185	1452	107	32	149	112	63	162	255	77	29	
94	1645	1255	1457	147	27	229	112	63	189	255	60	3	
95	1645	1265	1453	107	32	149	112	97	189	255	91	3	
96	1625	1305	1469	107	48	231	122	63	201	255	77	18	
97	1613	1265	1466	107	48	231	122	63	201	255	77	18	
98	1614	1174	1459	107	32	149	112	117	189	205	54	18	
99	1645	1135	1458	107	3	149	112	63	201	255	77	18	
100	1615	1174	1440	107	83	229	112	97	189	255	67	29	
