Generation	Max Fitness	Min Fitness	Avg Fitness	maxHp	hpRegen	baseDmg	critRate	critDmg	hitRate	dodgeRate	blockRate	blockPower
0	1415	180	899	37	36	174	49	32	184	170	84	30	
1	1484	314	994	100	36	174	49	32	184	170	84	30	
2	1533	530	1039	167	148	229	8	130	227	212	55	17	
3	1395	452	1036	149	231	57	36	66	224	231	96	59	
4	1355	354	1034	149	72	105	49	141	227	212	55	23	
5	1414	339	1057	111	109	229	49	141	227	212	55	23	
6	1415	354	1071	111	32	137	8	130	227	222	58	76	
7	1434	465	1116	137	119	37	8	130	227	222	58	76	
8	1413	603	1110	180	31	185	25	26	59	233	61	30	
9	1535	420	1127	214	41	215	66	32	227	212	55	33	
10	1485	626	1130	77	31	185	25	27	66	233	61	30	
11	1505	692	1152	167	222	216	25	27	66	233	61	30	
12	1665	695	1179	98	31	185	25	27	226	249	117	33	
13	1685	785	1201	111	222	185	25	75	94	252	19	30	
14	1595	675	1209	201	41	172	36	27	226	249	117	33	
15	1554	675	1208	180	41	215	83	75	94	252	19	84	
16	1685	764	1234	238	222	185	25	27	226	231	96	59	
17	1571	785	1249	98	222	105	49	56	198	249	117	30	
18	1535	723	1234	180	31	172	25	27	226	231	96	33	
19	1595	713	1271	111	140	185	83	75	94	249	96	33	
20	1535	1035	1299	111	41	215	36	27	198	231	96	33	
21	1555	1053	1317	201	41	160	83	17	198	174	96	22	
22	1534	965	1323	217	222	76	129	66	94	249	117	30	
23	1554	1013	1320	238	140	208	165	62	198	249	105	30	
24	1525	965	1329	146	140	208	25	62	170	219	105	59	
25	1525	1015	1309	129	41	215	36	17	226	249	96	33	
26	1655	992	1325	111	222	215	83	27	226	249	105	30	
27	1645	1105	1323	167	41	215	36	17	170	219	84	33	
28	1534	1085	1316	109	53	215	243	82	170	219	96	33	
29	1555	1085	1328	217	222	152	8	62	170	219	84	59	
30	1593	1105	1329	111	41	172	129	27	198	249	105	33	
31	1555	1105	1326	111	222	221	25	27	226	249	96	33	
32	1485	1124	1331	111	53	152	8	62	170	219	84	59	
33	1535	1105	1336	208	222	152	165	130	198	249	105	33	
34	1555	1115	1332	167	72	208	8	75	94	231	96	33	
35	1555	1145	1349	217	41	208	8	57	226	219	96	33	
36	1555	1125	1343	238	222	160	83	27	226	219	105	33	
37	1575	1215	1358	201	116	208	8	27	170	249	105	33	
38	1535	1075	1333	238	116	221	83	27	226	249	90	30	
39	1615	1174	1343	201	41	160	83	27	226	249	96	33	
40	1575	1195	1353	217	110	176	165	17	226	249	117	33	
41	1593	1145	1341	201	53	176	79	57	226	249	105	64	
42	1554	1085	1343	111	72	221	36	57	226	249	105	33	
43	1545	1155	1356	201	53	176	25	27	226	249	90	33	
44	1574	1165	1360	201	31	172	90	62	226	249	90	33	
45	1533	1184	1351	201	31	208	83	27	198	249	90	33	
46	1555	1174	1356	238	116	176	25	27	226	219	96	30	
47	1612	1204	1376	238	116	176	25	27	226	219	96	33	
48	1544	1215	1377	201	53	172	90	27	198	249	90	33	
49	1505	1215	1364	201	53	208	129	57	170	249	90	59	
50	1535	1215	1377	217	218	152	8	27	170	219	96	59	
51	1572	1175	1374	111	116	162	36	27	226	249	90	59	
52	1574	1185	1352	238	41	160	8	66	158	249	90	33	
53	1535	1195	1349	111	116	162	36	27	198	243	105	33	
54	1555	1175	1355	111	116	215	129	27	198	219	96	33	
55	1584	1175	1338	238	218	152	83	56	226	249	90	33	
56	1585	1195	1354	111	116	176	83	56	226	249	90	59	
57	1575	1225	1354	151	53	162	36	27	198	243	105	33	
58	1615	1215	1368	238	116	160	83	56	170	249	105	33	
59	1594	1225	1355	238	53	162	36	27	198	243	90	59	
60	1575	1215	1359	111	116	208	36	27	198	243	105	33	
61	1535	1175	1346	151	53	208	129	27	198	243	105	33	
62	1575	1175	1358	238	116	172	36	27	198	243	90	33	
63	1554	1234	1365	151	222	172	36	27	198	243	94	36	
64	1554	1215	1358	111	53	160	36	66	198	249	105	59	
65	1505	1204	1359	238	47	208	80	56	170	243	105	33	
66	1615	1195	1359	111	31	160	36	56	198	249	90	33	
67	1644	1215	1358	201	116	160	36	56	198	249	89	33	
68	1623	1215	1366	111	31	160	83	56	170	243	105	59	
69	1594	1215	1362	111	31	152	83	56	170	249	90	33	
70	1535	1165	1357	111	116	172	83	27	170	249	105	59	
71	1534	1225	1365	111	116	172	83	27	170	249	105	59	
72	1484	1214	1346	201	53	160	83	27	170	243	96	59	
